"gene_id","abund_I_72hrsS1","abund_I_72hrsS2","abund_I_72hrsS3","abund_U_72hrsN1","abund_U_72hrsN2","log2FoldChange","pvalue","padj"
"100539786|RPL19",8426.41874008076,8810.50988447014,66729.5099340828,32463.5105791891,9659.1522888135,-5.02976491430082e-07,0.757648570650711,0.999899042080238
"100539171|LASP1",1116.02855428403,1245.68162813006,2013.46297324764,1621.44136706954,1494.44930142075,1.01649979516944e-06,0.909331860614287,0.999899042080238
"100549646|LOC100549646",601.887052862912,464.541604789593,103.146561096847,823.726897709126,932.757135006077,-5.46643905762305e-06,0.278706357349833,0.999899042080238
"104914602|LOC104914602",129.009675633343,105.532806183623,33.6805097459093,17.3416188991395,244.970808784027,-3.47901132600931e-07,0.661001986153296,0.999899042080238
"104914609|ARHGAP23",48.8529286405673,50.7938272752952,8.42012743647733,390.186425230638,44.1541839056131,-1.3642957660567e-06,0.0573295779748356,0.999899042080238
"104914603|SOCS7",126.638174243024,130.683147844206,57.8883761257816,0,126.943278728638,3.0149522613386e-07,0.660699415873439,0.999899042080238
"100538499|RPL23",5628.52139978264,5619.37535730086,15258.3234308265,8141.89007314599,7259.11765786705,2.4245101475257e-07,0.834999374855944,0.999899042080238
"100551489|CWC25",241.418841534454,230.791370532409,210.503185911933,138.732951193116,315.447679248755,-1.41220293068395e-08,0.983558599291866,0.999899042080238
"109371127|LOC109371127",23.715013903188,31.5612130642611,117.881784110683,8.67080944956974,43.3050649843513,5.91449390866284e-07,0.439474457863971,0.999899042080238
"100550415|PSMB3",1575.62552372781,1810.33145560785,6348.7760871039,2505.86393092566,1384.48840111735,6.34933865252574e-07,0.492316122695107,0.999899042080238
"100551336|PIP4K2B",354.776607991693,367.392245826164,1108.29927382633,1170.55927569192,438.569922831715,-1.75323459048801e-06,0.712135901422237,0.999899042080238
"100550720|MRPL45",1187.17359599359,1342.83098709348,4585.81190509146,2549.2179781735,1176.45426540821,3.19227741011896e-07,0.746883392412827,0.999899042080238
"104914604|LOC104914604",641.253975942204,597.197328450316,9.47264336603699,0,644.056701777068,6.44081473105033e-08,0.861842663773365,0.999899042080238
"100550875|NPEPPS",2396.16500477812,2328.13260744339,679.925290495544,780.372850461277,2437.39586348197,1.50364576610546e-07,0.88227037147561,0.999899042080238
"109371102|LOC109371102",82.0539481050305,110.957389679043,50.520764618864,86.7080944956974,132.037992256208,-5.42990273606215e-07,0.631266511117222,0.999899042080238
"104914605|LOC104914605",1538.63010203884,1313.24234984574,194.715446968538,520.248566974185,1165.41571943181,2.0592987585781e-07,0.823117186754383,0.999899042080238
"100551027|LOC100551027",2061.3090084651,1981.45240769064,518.890353272915,936.447420553532,1526.29126096807,3.04730992238783e-07,0.768865835852832,0.999899042080238
"100548521|LOC100548521",848.997497734131,789.523470560657,118.934300040242,0,655.519807214102,2.47947306844494e-07,0.6536552120998,0.999899042080238
"104914606|LOC104914606",34.1496200205907,37.9720844679391,45.2581849710656,60.6956661469882,42.4559460630895,-4.35933259585727e-07,0.695078142732719,0.999899042080238
"100546681|NBR1",1214.20871184323,1151.4911328914,366.275543486764,511.577757524615,1485.5335527475,-1.1550956680401e-07,0.897154979051456,0.999899042080238
"104914611|BRCA1",574.851937013277,595.224752633799,757.811469282959,0,579.523663761172,-7.8068826450931e-07,0.503919013906383,0.999899042080238
"100548676|MPP2",1410.09472668356,1411.87114067156,6332.98834816051,46276.1100323537,3186.7433114955,-1.41135742519897e-06,0.0311170056762295,0.818642046146251
"104914612|LOC104914612",378.491621894881,337.310464624291,577.831245328257,0,439.419041752977,3.38977061475986e-07,0.56717374512521,0.999899042080238
"100548370|VAT1",342.444800762035,310.187547147191,58.9408920553413,0,373.187765894557,1.19997587403205e-07,0.851421078998583,0.999899042080238
"100546377|IFI35",656.905885118308,614.457366844833,2711.2810345457,763.031231562137,802.417380592392,6.34399532799955e-07,0.485434835501015,0.999899042080238
"100548064|LOC100548064",21.3435125128692,18.739470256905,36.8380575345883,0,26.3226865591155,3.90302577330569e-07,0.620147138333849,0.999899042080238
"100545760|LOC100545760",95.3343558908158,94.6836391927833,85.2537902943329,0,69.6277515434668,6.56380372879797e-07,0.353824471240799,0.999899042080238
"100546221|RPL27",7529.99121454026,8105.80717401968,29514.6516967121,9624.59848902241,8819.79823514622,6.44898647417035e-07,0.501183571332613,0.999899042080238
"100546065|RUNDC1",681.09519929956,663.771762257741,1091.45901895337,372.844806331499,738.733461497758,6.94352446641171e-07,0.544014637985956,0.999899042080238
"104914613|PTGES3L",143.238683975256,161.258073000209,1573.5113146917,3953.8891090038,155.813322051539,-6.66722716054392e-07,0.292762149858695,0.999899042080238
"100545911|AARSD1",910.182233604356,834.399570386403,2315.53504503126,329.49075908365,712.835334399273,1.22527019211336e-06,0.17395246343154,0.999899042080238
"100545608|PSME3",1882.49780363506,1854.22126752534,908.321247209991,1075.18037174665,1635.82760181084,2.63237865240665e-07,0.830178281258469,0.999899042080238
"100547604|RAMP2",8.53740500514768,5.91772744954896,122.091847828921,0,4.67015406693985,7.32082349947236e-07,0.0514693310112118,0.999899042080238
"100545140|WNK4",5.69160333676512,6.90401535780712,31.57547788679,0,12.7367838189269,3.28810449111097e-07,0.608524848850079,0.999899042080238
"104914614|LOC104914614",196.360315118397,225.366787036989,5789.89012850772,5497.29319102722,172.795700476774,-1.32239831479948e-07,0.804682621166733,0.999899042080238
"100545298|CNTD1",58.8132344799063,49.8075393670371,81.0437265760943,0,37.3612325355188,8.48372012184747e-07,0.244951397010062,0.999899042080238
"100547760|LOC100547760",803.46467104001,783.112599156979,579.936277187376,268.795092936662,661.039080202304,7.70319556327444e-07,0.489568320609692,0.999899042080238
"109371130|LOC109371130",112.409165901111,128.71057202769,151.562293856592,234.111855138383,82.7890948230246,-3.417159381315e-06,0.799102315267678,0.999899042080238
"100544839|CNTNAP1",77.3109453243929,85.3139040643308,91.5688858716909,0,89.157486732488,4.22761111449087e-07,0.558728531785503,0.999899042080238
"100547448|EZH1",529.319110319156,560.704675844764,1666.13271649295,1508.72084422514,641.933904473914,-2.01266886446237e-07,0.831110241428754,0.999899042080238
"104914615|CCR10",5.21730305870136,1.97257581651632,25.260382309432,372.844806331499,7.64207029135612,-1.14307377238693e-06,0.0148609744516493,0.573762839698459
"100550060|TUBG1",1229.86062101933,1343.81727500174,2182.91803790675,667.65232761687,1232.07155475086,9.33680293007959e-07,0.40513289406473,0.999899042080238
"100549906|RETREG3",827.179684943198,851.166464826792,510.470225836438,0,571.457034009185,4.2932253382494e-07,0.432399719378253,0.999899042080238
"104914625|MLX",1513.49218730146,1444.9117855982,798.859590535786,563.602614222033,1166.6893978137,6.52197568104213e-07,0.560655782861848,0.999899042080238
"104914616|PSMC3IP",250.904847095729,242.626825431507,1051.46341363011,0,180.437770768131,2.39407088407376e-06,0.134488861924541,0.999899042080238
"100549752|COASY",153.673290092658,149.422618101111,2083.98154052814,55241.7270032088,156.6624409728,-9.29270056994054e-07,0.00818352654711294,0.397826910976439
"104914626|LOC104914626",286.003067672447,287.996069211383,2428.15424949415,4318.06310588573,202.939422181568,-4.99205020904106e-07,0.454400126461214,0.999899042080238
"100549598|ATP6V0A1",1581.79142734264,1724.03126363526,2227.12370694825,1751.50350881309,1909.24389445714,3.14831511232873e-08,0.989427918517653,0.999899042080238
"104914617|LOC104914617",359.51961077233,303.776675743513,119.986815969802,121.391332293976,349.412436099227,-1.61185734339644e-06,0.899916509986265,0.999899042080238
